company_name,founding_year,vc_backed_binary,start_date,exit_date,exit_type,source,tags,team_size,country,adjusted_start,end_date,event,time_years
Prelay,2019,1,2020-01-01,,,YC,['SaaS'],16.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Humanly.io,2019,1,2020-01-01,,,YC,"['Recruiting', 'HR Tech']",23.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
WorkPay,2018,1,2019-01-01,,,YC,"['Fintech', 'SaaS', 'B2B']",19.0,KE,2019-01-01,2024-06-30,0,5.494866529774128
PowerX,2020,1,2021-01-01,,,YC,"['Machine Learning', 'IoT', 'Climate', 'Energy']",20.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Living Carbon,2019,1,2020-01-01,,,YC,"['Synthetic Biology', 'Biotech', 'Climate', 'Agriculture']",40.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Recall.ai,2020,1,2021-01-01,,,YC,"['API', 'AI']",3.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Healthlane,2019,1,2020-01-01,,,YC,['Consumer Health Services'],15.0,NG,2020-01-01,2024-06-30,0,4.4955509924709105
Dropee,2017,1,2018-01-01,,,YC,"['Marketplace', 'SaaS', 'B2B']",180.0,ID,2018-01-01,2024-06-30,0,6.494182067077344
Sakneen,2019,1,2020-01-01,,,YC,"['Marketplace', 'SaaS', 'Housing']",14.0,EG,2020-01-01,2024-06-30,0,4.4955509924709105
GiveAway,2020,1,2021-01-01,,,YC,"['Marketplace', 'Social Network']",1.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Stable,2019,1,2020-01-01,,,YC,"['B2B', 'Remote Work']",8.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
GuruHotel,2019,1,2020-01-01,,,YC,"['SaaS', 'B2B', 'Travel']",50.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
CrowdForce,2017,1,2018-01-01,2023-08-15,M&A,YC,['Fintech'],41.0,NG,2018-01-01,2023-08-15,1,5.618069815195072
Handl,2018,1,2019-01-01,,,YC,"['Documents', 'Deep Learning', 'Fintech']",29.0,US,2019-01-01,2024-06-30,0,5.494866529774128
Ramani,2020,1,2021-01-01,,,YC,['SaaS'],70.0,TZ,2021-01-01,2024-06-30,0,3.4934976043805612
Zynq,2019,1,2020-01-01,,,YC,"['Workflow Automation', 'Productivity', 'Remote Work']",7.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Linkana,2018,1,2019-01-01,,,YC,"['SaaS', 'B2B', 'Enterprise']",26.0,BR,2019-01-01,2024-06-30,0,5.494866529774128
Termii,2017,1,2018-01-01,,,YC,"['Developer Tools', 'SMS']",40.0,NG,2018-01-01,2024-06-30,0,6.494182067077344
Nomic Bio,2017,1,2018-01-01,,,YC,['Nanotechnology'],24.0,CA,2018-01-01,2024-06-30,0,6.494182067077344
Tajir,2019,1,2020-01-01,,,YC,"['Marketplace', 'B2B']",50.0,PK,2020-01-01,2024-06-30,0,4.4955509924709105
Hent,2019,1,2020-01-01,,,YC,"['Fintech', 'Proptech']",22.0,BR,2020-01-01,2024-06-30,0,4.4955509924709105
Bamboo,2019,1,2020-01-01,,,YC,"['Fintech', 'B2B']",14.0,NG,2020-01-01,2024-06-30,0,4.4955509924709105
ElectroNeek,2019,1,2020-01-01,,,YC,"['Developer Tools', 'Robotic Process Automation', 'B2B']",175.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Float,2020,1,2021-01-01,,,YC,"['Fintech', 'Payments', 'B2B', 'Neobank']",20.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Orchata,2020,1,2021-01-01,,,YC,"['Grocery', 'Delivery']",15.0,MX,2021-01-01,2024-06-30,0,3.4934976043805612
SOMATIC,2018,1,2019-01-01,,,YC,['Robotics'],6.0,,2019-01-01,2024-06-30,0,5.494866529774128
Avion,2018,1,2019-01-01,,,YC,"['Autonomous Delivery', 'Drones']",13.0,ET,2019-01-01,2024-06-30,0,5.494866529774128
delt.ai,2019,1,2020-01-01,,,YC,"['Fintech', 'B2B']",26.0,MX,2020-01-01,2024-06-30,0,4.4955509924709105
Daedalus,2019,1,2020-01-01,,,YC,"['Commercial Space Launch', 'Robotics']",7.0,DE,2020-01-01,2024-06-30,0,4.4955509924709105
Oda,2019,1,2020-01-01,,,YC,"['Machine Learning', 'Computer Vision', 'Proptech']",3.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
OpenBiome,2013,1,2014-01-01,,,YC,['Nonprofit'],70.0,US,2014-01-01,2024-06-30,0,10.494182067077345
Isabl,2020,1,2021-01-01,,,YC,"['Biotech', 'Diagnostics']",5.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Angle Health,2019,1,2020-01-01,,,YC,['Health Insurance'],8.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Raycast,2020,1,2021-01-01,,,YC,"['Developer Tools', 'Productivity']",17.0,GB,2021-01-01,2024-06-30,0,3.4934976043805612
Pahamify,2018,1,2019-01-01,,,YC,['Education'],40.0,ID,2019-01-01,2024-06-30,0,5.494866529774128
Synapsica Healthcare,2018,1,2019-01-01,,,YC,"['Marketplace', 'SaaS', 'B2B']",30.0,IN,2019-01-01,2024-06-30,0,5.494866529774128
Bikry,2020,1,2021-01-01,,,YC,"['B2B', 'E-commerce', 'Retail']",25.0,IN,2021-01-01,2024-06-30,0,3.4934976043805612
Hiration,2017,1,2018-01-01,,,YC,"['Marketplace', 'SaaS', 'Recruiting']",22.0,IN,2018-01-01,2024-06-30,0,6.494182067077344
TagMango,2019,1,2020-01-01,,,YC,"['India', 'Creator Economy']",16.0,IN,2020-01-01,2024-06-30,0,4.4955509924709105
PillarPlus,2019,1,2020-01-01,,,YC,"['Artificial Intelligence', 'Construction', 'B2B']",30.0,IN,2020-01-01,2024-06-30,0,4.4955509924709105
UrbanKisaan,2018,1,2019-01-01,,,YC,"['Vertical Farming', 'Agriculture']",53.0,IN,2019-01-01,2024-06-30,0,5.494866529774128
farmtheory,2019,1,2020-01-01,,,YC,"['Marketplace', 'B2B']",65.0,IN,2020-01-01,2024-06-30,0,4.4955509924709105
Flasho,2023,1,2024-01-01,,,YC,"['Developer Tools', 'B2B', 'Workflow Automation', 'Open Source', 'Notifications']",4.0,IN,2024-01-01,2024-06-30,0,0.49555099247091033
Pay Swifter,2021,1,2022-01-01,,,YC,"['Fintech', 'B2B', 'Retail']",6.0,IN,2022-01-01,2024-06-30,0,2.4941820670773445
Kosh,2020,1,2021-01-01,,,YC,"['Banking as a Service', 'Fintech', 'Social']",56.0,IN,2021-01-01,2024-06-30,0,3.4934976043805612
DeepSource,2018,1,2019-01-01,,,YC,"['Developer Tools', 'SaaS']",38.0,US,2019-01-01,2024-06-30,0,5.494866529774128
Morphle Labs,2017,1,2018-01-01,,,YC,"['Robotics', 'Medical Devices', 'Telemedicine', 'Automation', 'AI']",60.0,IN,2018-01-01,2024-06-30,0,6.494182067077344
Upflow,2018,1,2019-01-01,,,YC,"['Fintech', 'SaaS']",70.0,US,2019-01-01,2024-06-30,0,5.494866529774128
Zeo Route Planner,2019,1,2020-01-01,,,YC,"['SaaS', 'B2B']",9.0,IN,2020-01-01,2024-06-30,0,4.4955509924709105
Vital,2021,1,2022-01-01,,,YC,"['Health Tech', 'API']",6.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Skypher,2019,1,2020-01-01,,,YC,"['Compliance', 'Cybersecurity']",6.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
PostEra,2019,1,2020-01-01,,,YC,"['AI-powered Drug Discovery', 'Machine Learning', 'COVID-19']",26.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Laserfocus,2019,1,2020-01-01,,,YC,"['B2B', 'Productivity', 'Sales']",2.0,DE,2020-01-01,2024-06-30,0,4.4955509924709105
Jitter,2020,1,2021-01-01,,,YC,"['SaaS', 'Design Tools', 'Creator Economy']",7.0,FR,2021-01-01,2024-06-30,0,3.4934976043805612
Able,2019,1,2020-01-01,,,YC,"['Education', 'Consumer', 'India', 'Social Network']",18.0,IN,2020-01-01,2024-06-30,0,4.4955509924709105
Fella Health,2021,1,2022-01-01,,,YC,"['Consumer Health Services', 'Healthcare', 'Telemedicine']",4.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Revenir,2019,1,2020-01-01,,,YC,"['Fintech', 'Travel']",8.0,GB,2020-01-01,2024-06-30,0,4.4955509924709105
Modernbanc,2020,1,2021-01-01,,,YC,['Fintech'],6.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Riot,2020,1,2021-01-01,,,YC,"['SaaS', 'Security']",20.0,FR,2021-01-01,2024-06-30,0,3.4934976043805612
Nimbus,2018,1,2019-01-01,,,YC,"['Mobility', 'Electric Vehicles']",5.0,US,2019-01-01,2024-06-30,0,5.494866529774128
Candid Health,2019,1,2020-01-01,,,YC,[],40.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Dropbase,2019,1,2020-01-01,,,YC,"['Developer Tools', 'SaaS', 'B2B', 'Productivity', 'Data Engineering']",5.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Alloy Automation,2019,1,2020-01-01,,,YC,"['SaaS', 'Workflow Automation', 'No-code']",30.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Typedream,2020,1,2021-01-01,,,YC,"['Developer Tools', 'SaaS', 'Design Tools']",5.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Vori,2019,1,2020-01-01,,,YC,['Grocery'],12.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
BuildBuddy,2019,1,2020-01-01,,,YC,"['Developer Tools', 'SaaS']",12.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Release,2019,1,2020-01-01,,,YC,"['Developer Tools', 'SaaS', 'Kubernetes']",26.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
QueryPie,2017,1,2018-01-01,,,YC,[],23.0,US,2018-01-01,2024-06-30,0,6.494182067077344
Cortex,2019,1,2020-01-01,,,YC,"['Developer Tools', 'SaaS', 'B2B']",7.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Welcome,2020,1,2021-01-01,,,YC,['SaaS'],50.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Ello,2020,1,2021-01-01,,,YC,"['Artificial Intelligence', 'Education']",26.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Multiverse,2019,1,2020-01-01,,,YC,['Gaming'],9.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Pashi,2020,1,2021-01-01,,,YC,"['Developer Tools', 'Robotics', 'Manufacturing']",3.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Fair Square,2019,1,2020-01-01,,,YC,"['Fintech', 'Consumer Health Services']",20.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Bloom Community (formerly Together),2020,1,2021-01-01,,,YC,['Community'],5.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Turing Labs Inc.,2019,1,2020-01-01,,,YC,"['Artificial Intelligence', 'B2B']",18.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Global Belly,2019,1,2020-01-01,,,YC,"['Marketplace', 'Consumer', 'Social', 'Food Tech', 'Creator Economy']",2.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Tienda Crypto,2020,1,2021-01-01,,,YC,"['Fintech', 'Crypto / Web3']",20.0,AR,2021-01-01,2024-06-30,0,3.4934976043805612
Logarithm Labs,2019,1,2020-01-01,,,YC,"['Developer Tools', 'Data Engineering']",2.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Talyn Air,2019,1,2020-01-01,,,YC,"['Air Taxis', 'Airplanes', 'Logistics', 'Climate']",18.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Duffl,2019,1,2020-01-01,,,YC,"['Grocery', 'Delivery']",12.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Signadot,2020,1,2021-01-01,,,YC,"['Developer Tools', 'Kubernetes']",8.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Felix Biotechnology,2019,1,2020-01-01,,,YC,"['Biotech', 'Genomics', 'Therapeutics']",6.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
StartPlaying.Games,2020,1,2021-01-01,,,YC,"['Marketplace', 'Entertainment', 'Social']",6.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
The Mercer Club,2019,1,2020-01-01,,,YC,"['Marketplace', 'Smart Clothing', 'Sustainable Fashion']",2.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Benepass,2019,1,2020-01-01,,,YC,"['Fintech', 'HR Tech']",15.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Infield,2019,1,2020-01-01,,,YC,"['Developer Tools', 'DevSecOps']",5.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Eze,2017,1,2018-01-01,,,YC,"['Marketplace', 'Electronics']",32.0,US,2018-01-01,2024-06-30,0,6.494182067077344
Homestead,2020,1,2021-01-01,,,YC,"['FinOps', 'Marketplace', 'Proptech']",14.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Paymobil,2020,1,2021-01-01,,,YC,"['Fintech', 'Crypto / Web3']",2.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Edlyft,2020,1,2021-01-01,,,YC,"['Education', 'B2B', 'Enterprise']",5.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
UTVATE,2019,1,2020-01-01,,,YC,"['Satellites', 'Telecommunications']",10.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
SINAI,2017,1,2018-01-01,,,YC,"['Carbon Capture and Removal', 'SaaS', 'Climate']",50.0,US,2018-01-01,2024-06-30,0,6.494182067077344
Clayboard,2020,1,2021-01-01,,,YC,"['Artificial Intelligence', 'Machine Learning', 'SaaS', 'B2B', 'Productivity']",4.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Replicate,2019,1,2020-01-01,,,YC,"['Artificial Intelligence', 'Developer Tools', 'Machine Learning', 'Community', 'Open Source']",11.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Haven,2019,1,2020-01-01,,,YC,"['Fintech', 'Proptech']",7.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Datasaur,2019,1,2020-01-01,,,YC,"['Artificial Intelligence', 'Deep Learning', 'Developer Tools']",50.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Dashworks,2019,1,2020-01-01,,,YC,"['Artificial Intelligence', 'SaaS']",11.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Acho,2020,1,2021-01-01,,,YC,"['SaaS', 'Data Engineering', 'Enterprise Software', 'Cloud Computing', 'Infrastructure']",15.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
"Exosonic, Inc.",2019,1,2020-01-01,,,YC,"['Drones', 'Unmanned Vehicle', 'Aerospace']",14.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Nextmv,2019,1,2020-01-01,,,YC,"['Logistics', 'Supply Chain']",22.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Deep Meditate,2019,1,2020-01-01,,,YC,"['Mental Health Tech', 'Consumer Health Services']",1.0,CA,2020-01-01,2024-06-30,0,4.4955509924709105
1build,2019,1,2020-01-01,,,YC,"['Machine Learning', 'Construction', 'B2B', 'Proptech', 'API']",12.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Ditto,2019,1,2020-01-01,,,YC,"['Developer Tools', 'SaaS', 'Design Tools']",8.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Cyberdontics,2020,1,2021-01-01,,,YC,"['Artificial Intelligence', 'Robotics', 'Health Tech', 'Medical Devices']",3.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
OpenUnit,2019,1,2020-01-01,,,YC,['SaaS'],5.0,CA,2020-01-01,2024-06-30,0,4.4955509924709105
Ardis AI,2019,1,2020-01-01,,,YC,"['Artificial Intelligence', 'Hard Tech']",3.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Quickcard,2020,1,2021-01-01,,,YC,"['SaaS', 'B2B', 'Sales Enablement']",3.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Taiv,2018,1,2019-01-01,,,YC,"['Marketplace', 'Computer Vision', 'B2B']",19.0,CA,2019-01-01,2024-06-30,0,5.494866529774128
Factored Quality,2021,1,2022-01-01,,,YC,"['SaaS', 'Supply Chain']",12.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Letterdrop,2020,1,2021-01-01,,,YC,"['Generative AI', 'Sales', 'Marketing', 'SEO']",9.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Explo,2019,1,2020-01-01,,,YC,"['SaaS', 'Analytics']",16.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Segmed,2019,1,2020-01-01,,,YC,"['Artificial Intelligence', 'Health Tech', 'Healthcare']",25.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Enveloop,2021,1,2022-01-01,,,YC,"['Developer Tools', 'SaaS', 'B2B', 'Messaging', 'Analytics']",5.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Tough Commerce (FKA Brokrete),2017,1,2018-01-01,,,YC,"['B2B', 'E-commerce']",25.0,CA,2018-01-01,2024-06-30,0,6.494182067077344
Polytomic,2019,1,2020-01-01,,,YC,"['SaaS', 'B2B', 'Data Engineering']",7.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Lilia,2019,1,2020-01-01,,,YC,['Fertility Tech'],3.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
MindsDB,2017,1,2018-01-01,,,YC,"['Developer Tools', 'Machine Learning', 'Open Source']",24.0,US,2018-01-01,2024-06-30,0,6.494182067077344
StratumAI,2019,1,2020-01-01,,,YC,"['Artificial Intelligence', 'Climate', 'Mining']",5.0,CA,2020-01-01,2024-06-30,0,4.4955509924709105
Abalone Bio,2018,1,2019-01-01,,,YC,"['Machine Learning', 'Synthetic Biology', 'Drug discovery']",12.0,US,2019-01-01,2024-06-30,0,5.494866529774128
Okay,2019,1,2020-01-01,,,YC,"['Analytics', 'DevOps']",4.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Breezeful,2019,1,2020-01-01,,,YC,['Fintech'],4.0,CA,2020-01-01,2024-06-30,0,4.4955509924709105
Paragon,2019,1,2020-01-01,,,YC,"['Developer Tools', 'SaaS']",22.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Accord,2020,1,2021-01-01,,,YC,"['SaaS', 'B2B']",20.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Kaiten,2019,1,2020-01-01,,,YC,"['Marketplace', 'Creator Economy']",4.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Facio,2019,1,2020-01-01,,,YC,['Fintech'],23.0,BR,2020-01-01,2024-06-30,0,4.4955509924709105
Motion,2019,1,2020-01-01,,,YC,['Artificial Intelligence'],15.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Loop Health,2017,1,2018-01-01,,,YC,"['Healthcare', 'Insurance', 'Primary Care']",27.0,IN,2018-01-01,2024-06-30,0,6.494182067077344
ZeFi,2020,1,2021-01-01,,,YC,"['Developer Tools', 'Crypto / Web3']",5.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
DocVita,2019,1,2020-01-01,,,YC,"['Marketplace', 'Consumer Health Services', 'Telemedicine']",14.0,IN,2020-01-01,2024-06-30,0,4.4955509924709105
Chaos Genius,2021,1,2022-01-01,,,YC,"['Cloud Workload Protection', 'Machine Learning', 'Analytics', 'Open Source', 'Data Engineering']",10.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Milo,2019,1,2020-01-01,,,YC,[],2.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Genecis Bio,2017,1,2018-01-01,,,YC,"['Bioplastic', 'Synthetic Biology', 'Climate', 'ClimateTech']",30.0,CA,2018-01-01,2024-06-30,0,6.494182067077344
Checkars,2018,1,2019-01-01,,,YC,"['Fintech', 'Marketplace']",45.0,AR,2019-01-01,2024-06-30,0,5.494866529774128
yBANQ,2019,1,2020-01-01,,,YC,"['Fintech', 'B2B']",9.0,IN,2020-01-01,2024-06-30,0,4.4955509924709105
Sayana,2018,1,2019-01-01,,,YC,['Mental Health Tech'],2.0,US,2019-01-01,2024-06-30,0,5.494866529774128
Cron,2020,1,2021-01-01,,,YC,"['SaaS', 'Productivity', 'Calendar']",3.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Savvy,2019,1,2020-01-01,,,YC,"['Fintech', 'Healthcare', 'Health Insurance', 'Insurance']",12.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Weav,2020,1,2021-01-01,,,YC,"['Payments', 'API']",9.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Glimpse,2019,1,2020-01-01,,,YC,"['Community', 'Social']",5.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
yearend,2019,1,2020-01-01,,,YC,"['Fintech', 'Finance']",7.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Flowdash,2019,1,2020-01-01,,,YC,"['SaaS', 'B2B']",5.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
FitnessAI,2019,1,2020-01-01,2023-03-15,M&A,YC,"['Artificial Intelligence', 'Fitness']",1.0,US,2020-01-01,2023-03-15,1,3.2005475701574264
Hoss,2019,1,2020-01-01,,,YC,"['Developer Tools', 'SaaS', 'B2B']",3.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Zaraz,2019,1,2020-01-01,,,YC,"['SaaS', 'B2B']",2.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Syncro,2019,1,2020-01-01,,,YC,"['Workflow Automation', 'Recruiting']",1.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Phonic,2019,1,2020-01-01,,,YC,"['Artificial Intelligence', 'SaaS']",8.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
LabGrid,2019,1,2020-01-01,,,YC,"['Health Tech', 'Biotech']",2.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Viya,2019,1,2020-01-01,,,YC,"['Real Estate', 'Latin America']",22.0,MX,2020-01-01,2024-06-30,0,4.4955509924709105
Valienta,2020,1,2021-01-01,,,YC,"['Fintech', 'Logistics', 'Sales', 'E-commerce', 'Retail']",20.0,CO,2021-01-01,2024-06-30,0,3.4934976043805612
Zumo Labs,2020,1,2021-01-01,,,YC,"['Artificial Intelligence', 'Machine Learning', 'Data Engineering']",7.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Thunderpod,2021,1,2022-01-01,,,YC,"['SaaS', 'Community']",12.0,IN,2022-01-01,2024-06-30,0,2.4941820670773445
onetool,2019,1,2020-01-01,,,YC,"['SaaS', 'B2B']",9.0,DE,2020-01-01,2024-06-30,0,4.4955509924709105
Blok,2019,1,2020-01-01,,,YC,"['Sports Tech', 'Fitness', 'Health & Wellness']",2.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Riya Collective,2019,1,2020-01-01,,,YC,['Sustainable Fashion'],6.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Zaam,2019,1,2020-01-01,,,YC,"['Fintech', 'SaaS']",2.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Cadence,2019,1,2020-01-01,,,YC,"['SaaS', 'B2B']",2.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Orbiter,2020,1,2021-01-01,,,YC,"['Machine Learning', 'SaaS', 'B2B']",3.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Glisten AI,2019,1,2020-01-01,,,YC,"['Artificial Intelligence', 'E-commerce']",1.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Pantheon,2020,1,2021-01-01,,,YC,"['Education', 'Gaming', 'Social']",2.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Nugget,2019,1,2020-01-01,,,YC,[],2.0,,2020-01-01,2024-06-30,0,4.4955509924709105
Laguna,2019,1,2020-01-01,,,YC,[],2.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Vendr.com,2019,1,2020-01-01,,,YC,"['SaaS', 'Procurement']",338.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
TRM Labs,2018,1,2019-01-01,,,YC,"['Fintech', 'Machine Learning', 'Crypto / Web3', 'Data Engineering']",180.0,US,2019-01-01,2024-06-30,0,5.494866529774128
Gather,2020,1,2021-01-01,,,YC,['Metaverse'],60.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Vouch,2018,1,2019-01-01,,,YC,"['Fintech', 'B2B']",210.0,US,2019-01-01,2024-06-30,0,5.494866529774128
Odeko,2019,1,2020-01-01,,,YC,"['B2B', 'Logistics']",371.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Hideout,2019,1,2020-01-01,,,YC,['Ghost Kitchens'],1.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Hightouch,2019,1,2020-01-01,,,YC,"['Analytics', 'Enterprise']",100.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Dover,2019,1,2020-01-01,,,YC,['Recruiting'],50.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
LAIKA,2018,1,2019-01-01,,,YC,['Marketplace'],500.0,CO,2019-01-01,2024-06-30,0,5.494866529774128
Embrace,2016,1,2017-01-01,,,YC,"['Developer Tools', 'SaaS']",130.0,US,2017-01-01,2024-06-30,0,7.493497604380561
Rutter,2021,1,2022-01-01,,,YC,"['Developer Tools', 'Fintech', 'B2B']",24.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Curri,2018,1,2019-01-01,,,YC,"['Construction', 'B2B', 'Delivery', 'Logistics', 'Electric Vehicles']",73.0,US,2019-01-01,2024-06-30,0,5.494866529774128
Localyze,2018,1,2019-01-01,,,YC,"['SaaS', 'Human Resources', 'Immigration']",105.0,US,2019-01-01,2024-06-30,0,5.494866529774128
Breadfast,2017,1,2018-01-01,,,YC,"['Grocery', 'Consumer', 'Delivery', 'Logistics', 'E-commerce']",1200.0,EG,2018-01-01,2024-06-30,0,6.494182067077344
Obie,2018,1,2019-01-01,,,YC,"['Real Estate', 'Insurance']",94.0,US,2019-01-01,2024-06-30,0,5.494866529774128
PayMongo,2019,1,2020-01-01,,,YC,['Fintech'],220.0,PH,2020-01-01,2024-06-30,0,4.4955509924709105
treble.ai,2019,1,2020-01-01,,,YC,"['Messaging', 'Marketing', 'Automation']",38.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Legacy,2018,1,2019-01-01,,,YC,"['Fertility Tech', 'Cryogenics', 'Consumer Health Services']",45.0,US,2019-01-01,2024-06-30,0,5.494866529774128
Ramen VR,2019,1,2020-01-01,,,YC,"['Virtual Reality', 'Gaming', 'Social']",21.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Rainbow,2019,1,2020-01-01,,,YC,"['DeFi', 'Crypto / Web3']",28.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
FamPay,2019,1,2020-01-01,,,YC,"['Fintech', 'Payments']",24.0,IN,2020-01-01,2024-06-30,0,4.4955509924709105
Sequence Bio,2013,1,2014-01-01,,,YC,"['Genomics', 'Therapeutics', 'Drug discovery']",52.0,CA,2014-01-01,2024-06-30,0,10.494182067077345
Odin,2019,1,2020-01-01,,,YC,['Consumer'],4.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Apurata,2017,1,2018-01-01,,,YC,"['Fintech', 'E-commerce']",12.0,PE,2018-01-01,2024-06-30,0,6.494182067077344
Elpha,2019,1,2020-01-01,,,YC,"['Community', 'Recruiting']",6.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Unflow,2019,1,2020-01-01,,,YC,"['Developer Tools', 'SaaS', 'B2B', 'Design Tools']",5.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
GitStart,2019,1,2020-01-01,,,YC,['Developer Tools'],8.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
